date,temp,rain,wind,humid,pressure
2009.01.31,6.1,,2.6,50.4,1013.9
2009.02.01,5.3,,2.2,52.1,1018.4
2009.02.02,5.2,,2.2,72.1,1014.6
2009.02.03,5.7,,1.9,67.5,1011.6
2009.02.04,4.4,,2.1,65.5,1011.5
2009.02.05,4.4,0.2,2,71.3,1012
2009.02.06,3.2,,1.7,70.1,1014
2009.02.07,2.8,,1.8,80.3,1012.6
2009.02.08,2.7,,1.7,56.8,1013.8
2009.02.09,5,,2.6,47.9,1007.2
2009.02.10,4.5,0,2.8,69.1,1004.6
2009.02.11,5.7,0,2.6,73.5,1001.5
2009.02.12,6.8,0.2,3,56.3,1000.1
2009.02.13,10.4,34.5,4.9,84.6,988.4
2009.02.14,3.6,,2.4,73.4,1003
2009.02.15,-1.6,0.4,3.4,46.1,1011.4
2009.02.16,-6,,4,28.8,1019.5
2009.02.17,-4.6,,2.4,39.1,1020.2
2009.02.18,-2.2,,2.2,41.3,1017.6
2009.02.19,0.6,0.4,2.2,50.6,1010.2
2009.02.20,-2.5,1,4.1,58,1006.3
2009.02.21,-2.2,,2.2,53.5,1010.4
2009.02.22,3,,1.7,59.9,1005.2
2009.02.23,6.2,,1.6,54.5,1007.1
2009.02.24,7.6,0.2,2.1,68.4,1006.1
2009.02.25,2.8,0,3.1,46.6,1009.3
2009.02.26,2.4,,2.6,35.4,1013.1
2009.02.27,3.9,,2.5,34.4,1011.4
2009.02.28,5.2,,2.1,31.9,1014
2009.03.01,3.3,,3.3,30.3,1017
2009.03.02,3.6,,2,36,1016.7
2009.03.03,2.7,6.5,2,78.4,1010.9
2009.03.04,3.7,,1.8,63.4,1010.9
2009.03.05,5.2,9,2.4,70.4,1006.3
2009.03.06,1.6,,4.2,53.5,1008.1
2009.03.07,1.7,,2.5,51.4,1013.8
2009.03.08,5.1,,2.3,43.8,1010.3
2009.03.09,5.9,,2.6,60,1009.2
2009.03.10,3.4,,3.3,32.3,1012.5
2009.03.11,4.5,,2.5,32.3,1015.9
2009.03.12,7.9,3.5,2.3,34.9,1014.4
2009.03.13,2.7,19.5,4.4,68.4,1003.2
2009.03.14,0.2,,4.6,37.5,1009
2009.03.15,5.1,,4,60.6,1005.3
2009.03.16,8.7,,3.4,75.1,1001.9
2009.03.17,12.3,,3.3,57.3,1001.8
2009.03.18,16.3,,4.7,71.9,1001.7
2009.03.19,14.1,0.4,2.6,82.6,1001
2009.03.20,12.2,,2.6,45.8,1007.7
2009.03.21,14.3,10.5,2.1,53.8,999.4
2009.03.22,10,8.5,3.7,69.6,993.6
2009.03.23,4.5,,3.6,41,1008
2009.03.24,1.9,,2.8,41.5,1009.6
2009.03.25,2.4,,4.4,49.4,1006.8
2009.03.26,4.7,6,3.6,61.1,1007.1
2009.03.27,3.8,,3.6,35,1013.6
2009.03.28,4.5,,2.5,38.3,1012.2
2009.03.29,6.7,,2.1,38.5,1013.5
2009.03.30,7.3,,3.3,44.8,1014.5
2009.03.31,6.1,0,3.6,49.6,1012.3
2009.04.01,5.9,,3,49.5,1012.1
2009.04.02,7.6,,3.1,48.5,1014.9
2009.04.03,8.2,,2.5,55.9,1011.4
2009.04.04,8.7,,2.9,67.6,1009
2009.04.05,9.8,,2.5,68.4,1007.1
2009.04.06,10.9,,2.8,54.3,1003.9
2009.04.07,14.1,,2.2,46.3,1006.2
2009.04.08,16.2,,2.1,37.4,1009.7
2009.04.09,17.5,,2.1,37.6,1011.4
2009.04.10,17.3,,2.4,37.6,1010.8
2009.04.11,18.5,,2,31.8,1008.3
2009.04.12,16.6,,2.8,37.4,1004.2
2009.04.13,15.7,,2.3,53.8,998
2009.04.14,16.1,0,3.3,48,996
2009.04.15,9.9,6,2.6,81.5,997.7
2009.04.16,10.7,,2.3,67.1,1001.8
2009.04.17,12,,2.4,41.4,1004.9
2009.04.18,14.4,,2.1,31.3,1006.2
2009.04.19,18.5,,2.2,28,1002.8
2009.04.20,14,38.5,4.1,78.8,989.3
2009.04.21,9.4,3,5.7,81.4,991
2009.04.22,9.9,,3.8,61.4,1002.1
2009.04.23,12.7,,1.8,54.3,1008.1
2009.04.24,13.3,7.5,1.9,75.1,1004.1
2009.04.25,8.7,10.5,3.2,85.1,996.6
2009.04.26,8.7,0,1.7,67.5,1001.1
2009.04.27,11.2,0.5,2.2,67,1003.1
2009.04.28,13.5,0.5,2,59.6,1009
2009.04.29,15.6,,2.4,43.5,1012.8
2009.04.30,15.7,,2.3,33.9,1013.1
2009.05.01,17.4,,2.3,45.4,1012.6
2009.05.02,15.4,1.5,3.2,74.9,1008.5
2009.05.03,16.6,,2.5,68.6,1008.5
2009.05.04,14.7,,2.9,70,1007.2
2009.05.05,18.1,,2.8,64.6,1005.6
2009.05.06,22.4,,2.4,40.9,1003.7
2009.05.07,21.3,,2.9,32.3,999.6
2009.05.08,21.2,,2.2,45,999.2
2009.05.09,21.7,,3.1,38,999.7
2009.05.10,20.3,,1.9,57.6,1001.6
2009.05.11,17,36.5,1.5,88.6,1000.4
2009.05.12,18.6,7,2.7,78.4,997.5
2009.05.13,17.9,,2.8,34.6,1002.8
2009.05.14,18.9,,2.2,47.5,1004.5
2009.05.15,18.3,0.5,2.1,58.5,1007.3
2009.05.16,13.7,21.5,2.6,93.4,999.4
2009.05.17,14.3,3,3,81.6,994.9
2009.05.18,16.9,,3.8,56.6,999.8
2009.05.19,19.3,,2.4,62.8,1000.7
2009.05.20,21.6,,1.6,56.5,1003
2009.05.21,15.8,38,2.8,94.6,995.5
2009.05.22,18,0.5,2.5,74.8,1000.1
2009.05.23,16.5,0.5,2.4,78,999.3
2009.05.24,19.5,,2.2,71.4,1001.9
2009.05.25,22.5,,2,60.6,1005.2
2009.05.26,23.1,,2.1,53.4,1004
2009.05.27,23.9,,2.5,39,1004
2009.05.28,24.2,,2.2,31.9,1004.6
2009.05.29,22.8,,2.4,34.9,1001.2
2009.05.30,21.3,,2.5,33.8,995.4
2009.05.31,19.7,,3.2,50,993.6
2009.06.01,21.7,,2.8,50.8,992.9
2009.06.02,21.7,4.5,4.8,65.3,991.5
2009.06.03,19.1,1.5,4,81.4,990.8
2009.06.04,21.2,,2.2,62.8,992.6
2009.06.05,22.5,,2,43.9,992.4
2009.06.06,22.2,,2.5,49,995.5
2009.06.07,19.1,,1.5,63.9,1000.5
2009.06.08,20.9,,1.6,61.9,1003.4
2009.06.09,19.4,25.5,1.9,86.1,998.6
2009.06.10,18.8,16.5,2.9,86.8,988.3
2009.06.11,21,0.1,4.2,57.9,989.7
2009.06.12,19.4,1,2.7,52.8,990.5
2009.06.13,20.2,,2.5,66.4,993.9
2009.06.14,20.4,,1.6,72.5,997.9
2009.06.15,21.6,,2,68,1001.1
2009.06.16,21.8,,2.1,62.5,1002.7
2009.06.17,21.1,0,1.6,70.1,1003.1
2009.06.18,25.1,,1.5,57.9,1000.8
2009.06.19,25.1,,2.4,63.4,997.6
2009.06.20,22.7,48.5,1.8,89.6,992
2009.06.21,25.1,0.5,1.8,77.8,990.3
2009.06.22,23,,2.8,74.5,988.5
2009.06.23,23.4,,3.2,59.1,991.7
2009.06.24,24.5,,3.2,50,994.4
2009.06.25,24.8,,3.2,47.5,996.8
2009.06.26,24.4,,2.4,67.4,999.8
2009.06.27,26.1,,2.2,63.9,997.4
2009.06.28,26,0.4,2,69.6,993.9
2009.06.29,26.1,33,2.3,76.6,991.1
2009.06.30,24.4,0.5,2.5,81.6,993
2009.07.01,23.5,,3.3,70.9,993.3
2009.07.02,20.7,96.5,1.6,91,993
2009.07.03,22.5,0.5,1.8,73.5,993.6
2009.07.04,22.8,3,1.6,75.9,997.9
2009.07.05,24.6,,1.6,69.3,1002
2009.07.06,25,1,1.6,72,1001.4
2009.07.07,24.9,1,1.9,73.4,996
2009.07.08,26.3,0,1.6,69.3,995
2009.07.09,21.8,190,2.3,92.8,987.2
2009.07.10,23.8,,2.3,70.3,995.6
2009.07.11,24.6,1,1.3,66.3,999.2
2009.07.12,20.7,114.5,4.1,94.3,993.4
2009.07.13,23.2,5,2.3,83.4,1000.2
2009.07.14,23,140.5,4.9,93,992.7
2009.07.15,23.1,,3.5,80.6,995.8
2009.07.16,26.7,,2,67,995.6
2009.07.17,24.8,56.5,1.5,85.9,995.1
2009.07.18,25.1,14.5,6.2,86.8,991.2
2009.07.19,24.6,0.1,2.3,81.4,994.9
2009.07.20,25.5,0.5,1.8,80.5,994.2
2009.07.21,25.4,,2.6,74.8,989.3
2009.07.22,25.1,,2.1,67.1,991.5
2009.07.23,25.4,,1.8,67,993.9
2009.07.24,24.8,1,2.8,67,992.4
2009.07.25,22.5,22.5,1.8,76.9,995.6
2009.07.26,24.8,10.5,1.8,69.1,996.2
2009.07.27,24.8,0.2,1.8,72.5,995.9
2009.07.28,24.6,0.5,1.8,74.1,995.7
2009.07.29,25.5,0.1,1.9,67.1,996.5
2009.07.30,26.5,,2,67.6,999.6
2009.07.31,26.7,0,1.9,68.9,998.9
2009.08.01,25.4,21.5,1.1,79,996.7
2009.08.02,25.8,1.5,1.4,75,996.3
2009.08.03,25.2,,1.3,75.3,998.2
2009.08.04,26.9,,1.4,65.4,998.3
2009.08.05,27.6,,2.2,53,998.4
2009.08.06,26.6,0.5,2.4,61.9,999.7
2009.08.07,25.8,0.5,1.7,79.3,1000.1
2009.08.08,26.5,0.5,1.9,77.3,998.7
2009.08.09,28.7,,2.5,62.3,996.5
2009.08.10,27.8,,2.8,60,997.4
2009.08.11,23.8,113.5,3.1,86.1,995.6
2009.08.12,23.5,80.5,2.5,91.1,989.3
2009.08.13,26.3,,1.9,74.6,994.2
2009.08.14,27.6,,1.6,64.9,998.8
2009.08.15,27.9,,1.7,64,1000.4
2009.08.16,29.1,,1.8,55.8,1003.2
2009.08.17,26.8,0.2,2.3,62.6,1004.4
2009.08.18,27.4,0.1,2.1,71.1,1003.1
2009.08.19,28.1,0,3.3,69.6,1000.6
2009.08.20,26.1,19.5,4.2,77.5,995
2009.08.21,25.2,,2,61.1,996.9
2009.08.22,25.2,0,2.3,53.8,997.7
2009.08.23,25.9,,2.3,62.5,999.9
2009.08.24,25.6,,1.8,58.4,1001.9
2009.08.25,24.3,9,1.8,70.1,1001.7
2009.08.26,24.2,14.5,2.5,75.5,997.3
2009.08.27,24.1,17,2.5,86.4,992.8
2009.08.28,24.1,,2.6,68.1,997.8
2009.08.29,22.2,,2.2,64,1002.9
2009.08.30,20.5,6.5,2,76.9,1005.9
2009.08.31,22.6,,1.9,59.1,1006.3
2009.09.01,23.7,,1.9,51.6,1007.5
2009.09.02,23.4,,2.2,52.8,1007.2
2009.09.03,23.2,,1.9,60.3,1005.5
2009.09.04,24.3,,1.4,60.1,1001.9
2009.09.05,25,,1.9,63.9,999
2009.09.06,25.2,,1.9,66.3,997.7
2009.09.07,23.7,0,1.6,77,996.9
2009.09.08,23.4,,1.9,61.1,997
2009.09.09,23.2,,2.1,49.9,998.9
2009.09.10,22.3,,1.8,52.3,1000.4
2009.09.11,20.8,7,2,61.1,999.2
2009.09.12,19.1,23.5,1.9,77.6,996.8
2009.09.13,20.7,,1.7,67.3,1004.5
2009.09.14,20.1,,1.5,74.1,1003.7
2009.09.15,20.9,,2.3,73.5,1002.4
2009.09.16,21,,1.4,63.5,1004.1
2009.09.17,21.2,,1.9,58.3,1004.5
2009.09.18,22.4,,1.7,52.4,1004.3
2009.09.19,21.8,,2.8,51.5,1004.9
2009.09.20,21.3,,1.9,54.8,1004.5
2009.09.21,18.6,30.5,1.5,87.8,1003.7
2009.09.22,19.2,,1.4,63,1007.3
2009.09.23,20.5,,1.7,60.4,1007.7
2009.09.24,20.4,,1.5,60.9,1008.4
2009.09.25,20,,1.2,68.6,1006.7
2009.09.26,21.2,,2.3,67.8,1007.3
2009.09.27,20.8,0.5,2.2,69.3,1006.5
2009.09.28,20.9,2,1.3,80.1,1005.8
2009.09.29,21.5,1,1.7,77.3,1009.4
2009.09.30,22.7,,1.6,66.4,1009.8
2009.10.01,21.7,,1.9,64.6,1005.8
2009.10.02,19,,2.6,56.5,999.7
2009.10.03,17.9,4,2.5,52.6,1003.3
2009.10.04,17,,1.9,50.9,1006.7
2009.10.05,17.5,,1.7,62.4,1008
2009.10.06,19,,1.5,56.5,1009.1
2009.10.07,18,,3.7,50.8,1007.3
2009.10.08,16.2,,2.1,45.6,1004.4
2009.10.09,15.8,,2,52,1005.3
2009.10.10,16,,1.7,57.4,1009
2009.10.11,16.4,,1.6,59.8,1011.2
2009.10.12,15.9,,2,60.9,1007.4
2009.10.13,14.5,13,1.8,70.4,1005.3
2009.10.14,14.7,0.4,1.5,71.8,1006.9
2009.10.15,15.9,,2,68.6,1007.9
2009.10.16,16.8,2.5,2.5,70.4,1001.2
2009.10.17,13.6,13.5,3.3,67.4,994.8
2009.10.18,14.2,,2.3,53.3,998.3
2009.10.19,11.8,10,4,61.1,997.4
2009.10.20,10.8,,2,50,1007.1
2009.10.21,13.8,,2,53.8,1010.4
2009.10.22,13.1,,1.5,54.3,1010
2009.10.23,15,4,2.2,71.6,1008.5
2009.10.24,16.6,,2.6,64.4,1009.5
2009.10.25,16.2,,1.6,68,1010
2009.10.26,15.8,,1.9,77.4,1006.3
2009.10.27,15.5,,2.1,75,1008.1
2009.10.28,14.7,,1.4,69.4,1012.6
2009.10.29,17,,2,59.1,1011.3
2009.10.30,18.6,,1.5,64.6,1012.7
2009.10.31,16.2,19.5,2.8,80.3,1006
2009.11.01,9.7,4,3.2,74.8,1007.8
2009.11.02,0,,4.2,40.3,1018.1
2009.11.03,2.9,,1.6,53.6,1021.2
2009.11.04,11.4,0,2.7,70.3,1015.7
2009.11.05,14.2,0.3,1.5,75,1012
2009.11.06,14.6,0.1,2,78.5,1007.5
2009.11.07,17,4.5,1.4,80.9,1006.9
2009.11.08,16.9,34,1.5,89.9,1004.7
2009.11.09,16.8,,2.2,75.4,1004.6
2009.11.10,13,,4.7,58.6,1004.3
2009.11.11,9.3,,4.1,50.3,1012
2009.11.12,8.8,,3.9,53.4,1017.2
2009.11.13,9.3,2.5,2.5,79.9,1007.1
2009.11.14,5.1,,4,64.3,1005.5
2009.11.15,-0.5,0,4.2,56.1,1014
2009.11.16,-1.8,,2.6,50.8,1019.4
2009.11.17,-1.1,,3,44.4,1017.3
2009.11.18,-0.6,,1.8,35,1019
2009.11.19,1.8,0,2.4,43.4,1020.5
2009.11.20,1.4,0.5,1.9,58.3,1019.2
2009.11.21,-0.1,,2.4,40,1019.1
2009.11.22,3.3,1,1.8,60.9,1014.4
2009.11.23,7.5,,1.5,68.9,1014.8
2009.11.24,8.6,,1.5,63,1011
2009.11.25,5.9,1.5,1.9,81,1009.8
2009.11.26,8,,1.5,77,1012.8
2009.11.27,6.8,,2.3,75.6,1013.6
2009.11.28,5.8,,1.6,71.1,1015.1
2009.11.29,6.4,4,1.6,79.4,1012.7
2009.11.30,6.3,,2.2,67.4,1013.1
2009.12.01,6.2,,1.5,72.3,1014.8
2009.12.02,5.6,,1.4,76.1,1013.7
2009.12.03,4.6,0.5,2.1,77.8,1010.5
2009.12.04,4.1,,1.4,69.3,1009.6
2009.12.05,0,11.5,4.8,60.9,1004.7
2009.12.06,-3.5,,2.7,33,1015.6
2009.12.07,-0.1,,1.5,48.6,1019.1
2009.12.08,1.3,0.2,1.6,79.3,1016.9
2009.12.09,4.9,,1.9,74.8,1013.2
2009.12.10,7.6,2.5,3.1,80.6,1007.7
2009.12.11,7.7,0.5,1.9,85.9,1007.5
2009.12.12,5.1,,2.9,69.8,1011.1
2009.12.13,2.1,,2.7,52.1,1011.6
2009.12.14,-0.3,,2.9,34.6,1017
2009.12.15,-4.2,,3.2,34.8,1018.5
2009.12.16,-6.3,,2.9,39.8,1016.8
2009.12.17,-7.2,,3.2,47.8,1013.9
2009.12.18,-9.3,,3.3,48.8,1015.4
2009.12.19,-7.9,,3.4,49.4,1015
2009.12.20,-5.3,0,2.4,48.4,1010.7
2009.12.21,-3.6,,1.7,39.5,1014.8
2009.12.22,3.3,,2.2,61.3,1010.5
2009.12.23,4.4,1,1.8,72.1,1009.5
2009.12.24,2.8,,1.7,68.1,1009.9
2009.12.25,0.6,1.9,3,77.5,1005.4
2009.12.26,-8.1,,3.2,51.9,1013.3
2009.12.27,-7.9,2.2,2,69.1,1011.6
2009.12.28,-8.6,,2.2,59.4,1011.7
2009.12.29,-4.5,0.9,2.8,68.3,1006.5
2009.12.30,-4,0.3,3.8,69.3,1004.9
2009.12.31,-10.8,,3.5,47.3,1011.8
2010.01.01,-7.6,,1.9,48,1010.6
2010.01.02,-3.6,1.4,2.8,76.4,1006.2
2010.01.03,-6.8,,2.2,49.3,1010.7
2010.01.04,-5.9,14.2,3,84.1,1002.4
2010.01.05,-9.9,0,2.9,66.4,1011.4
2010.01.06,-11.2,,1.9,65.5,1014.4
2010.01.07,-10.1,,1.7,66.8,1015.5
2010.01.08,-8,,1.7,67.4,1013.9
2010.01.09,-5.1,0.4,1.5,75.8,1014.7
2010.01.10,-3.4,,1.7,79.1,1016.2
2010.01.11,-5.2,,2.3,75.1,1013.1
2010.01.12,-10.3,,2.9,52.1,1010.5
2010.01.13,-13.2,,3.2,53.4,1013.1
2010.01.14,-9.1,0,1.8,55.8,1017.4
2010.01.15,-5,0.3,2.4,65.1,1019.8
2010.01.16,-6.4,,1.9,52.5,1022.9
2010.01.17,-4,,1.4,61,1022.5
2010.01.18,-0.5,,1.6,69.6,1020.6
2010.01.19,2.7,3,2.2,72.1,1016.9
2010.01.20,5.8,7,1.7,96.5,1006.6
2010.01.21,-4.1,0.5,4.1,60.8,1012.2
2010.01.22,-7,,3.5,47.3,1017.3
2010.01.23,-5.3,,2.1,46.4,1015.7
2010.01.24,0.3,,2.9,66.6,1011.5
2010.01.25,-3,,3.6,52.4,1013.8
2010.01.26,-4.1,,1.9,53.1,1020
2010.01.27,-0.2,2.5,2.1,72.6,1007.7
2010.01.28,-0.4,,3.6,68.1,1008.9
2010.01.29,-2.1,0,2.7,55.1,1012.6
2010.01.30,1.5,,2,67.4,1011.7
2010.01.31,1.8,,1.3,82.4,1010.2
2010.02.01,0.8,,2.6,71.6,1007.2
2010.02.02,-6.2,,3.7,29.6,1013.5
2010.02.03,-8,,3.3,37.1,1016.5
2010.02.04,-4.3,0,2.8,50.3,1014.5
2010.02.05,-5.5,,3,34.5,1015.8
2010.02.06,-4.7,,2.3,36.6,1019.2
2010.02.07,0.7,,1.6,31.3,1016
2010.02.08,4,0,1.6,47.9,1007.9
2010.02.09,3.7,12,1.3,87.4,1006.2
2010.02.10,3.9,2,1.9,80.3,1007
2010.02.11,0.6,10.5,3.3,84.4,1009.5
2010.02.12,-0.3,0.3,2.1,82,1013.8
2010.02.13,-2.3,1.3,3,69.8,1015.7
2010.02.14,-2.2,,1.6,47.3,1017.8
2010.02.15,-3.1,,2.6,49.9,1015.7
2010.02.16,-4.5,,2.7,44.6,1017.5
2010.02.17,-3.2,0.2,1.9,52,1014
2010.02.18,-2.9,2.5,3.2,55.9,1011.7
2010.02.19,-1,,2.4,54.5,1009.5
2010.02.20,3,,1.8,65.3,1010.7
2010.02.21,4.8,,2.2,57.1,1009.3
2010.02.22,6.5,0,2.5,66.8,1007.6
2010.02.23,8.2,,2.1,50.5,1006
2010.02.24,12.2,,2,47.9,1003.4
2010.02.25,12,26.5,2.1,91.3,998
2010.02.26,12,,1.6,73.1,1001.9
2010.02.27,8.6,,2.6,65.6,1005.1
2010.02.28,6.8,0,2.2,74.4,1008.8
2010.03.01,2.9,17,4.1,78.9,1004.3
2010.03.02,2.7,,2.6,72.6,1006.9
2010.03.03,4.4,,2.2,54.5,1012.1
2010.03.04,5.5,1.5,2.8,71.9,1005.1
2010.03.05,6.4,0.3,2.3,69.8,1007.7
2010.03.06,6,,2.3,55.4,1011.8
2010.03.07,4.9,,3.1,49.3,1016.4
2010.03.08,4.1,,2.9,46.8,1020.3
2010.03.09,1.5,14,2.6,68.1,1012
2010.03.10,-1.4,7.1,2.7,82.4,1009
2010.03.11,2.3,,3,62.8,1012.4
2010.03.12,5.8,,4.3,63,1005.9
2010.03.13,2.4,,2.4,30.5,1016.5
2010.03.14,7.2,7,2.8,46.8,1012.2
2010.03.15,7.9,12.5,3.4,74.4,999.9
2010.03.16,0.7,,4.6,37.6,1011.4
2010.03.17,-0.1,1,1.7,54.5,1015
2010.03.18,0.5,0,3.1,53,1009.7
2010.03.19,4.5,,2.1,46,1000.9
2010.03.20,6.8,0.2,3.6,70.5,990.1
2010.03.21,2.7,,4.6,46.1,1005.2
2010.03.22,2.1,9.9,1.4,80.6,1008.2
2010.03.23,5.9,,1.8,67.9,1007.5
2010.03.24,8.7,,2.3,50.3,1007.6
2010.03.25,5,2.5,3.5,47.1,1006.7
2010.03.26,2,0,3.9,46.8,1012.8
2010.03.27,5.4,,3.5,74,1013.1
2010.03.28,4.1,,3.2,47.3,1014.5
2010.03.29,5.8,,2.8,35.6,1017.8
2010.03.30,8.3,,2.2,50.1,1017.2
2010.03.31,7.3,9.5,2.3,84.9,1006.7
2010.04.01,7,1,2.7,74.3,1002.3
2010.04.02,5.5,,3.7,43.1,1007.2
2010.04.03,5,,3.1,30.1,1014.1
2010.04.04,7.7,,2.6,38.9,1009.4
2010.04.05,10.4,0,2.2,59.9,1005
2010.04.06,8.5,,3.6,52.9,1007
2010.04.07,7.3,,2.6,39.1,1013.6
2010.04.08,9.1,,2.3,43.5,1012
2010.04.09,11.4,,2,50.4,1007.8
2010.04.10,10.7,,2,62.3,1004.4
2010.04.11,13.6,0.1,2.1,50.8,1004.5
2010.04.12,13.2,7,3,53.6,1000.1
2010.04.13,4.4,1,5.2,50.1,1007.5
2010.04.14,4,,3.4,28.8,1015.5
2010.04.15,7,,2.4,34,1013.8
2010.04.16,8,,2.7,39.8,1012.7
2010.04.17,7.6,,2.3,63.4,1015.7
2010.04.18,12,0,2.7,54.3,1013.4
2010.04.19,14.7,0.2,1.9,55.6,1006.9
2010.04.20,16.8,,2.1,68,1003.6
2010.04.21,14.1,4,3,69.9,1005.3
2010.04.22,10.7,4.5,2.5,66.9,1003.5
2010.04.23,9.3,4,1.9,71.4,1005.7
2010.04.24,11.1,,2.6,50.1,1011.5
2010.04.25,13.6,,2,33.5,1013.9
2010.04.26,12.4,27,1.9,63.4,1005.8
2010.04.27,7.5,4.5,5.9,71.5,997.1
2010.04.28,5,9.5,3.4,77.5,997
2010.04.29,8.5,,4.2,62,1000.8
2010.04.30,9.6,,3.8,63.3,1004.1
2010.05.01,12.3,,3.1,49.5,1006.3
2010.05.02,17.2,,2.7,43.4,1004.1
2010.05.03,18.2,0,3.9,79.5,1003.5
2010.05.04,20.2,,3.4,70.3,1003.4
2010.05.05,20.6,0,2.3,57.5,998
2010.05.06,13.4,18,4.6,83.4,993.4
2010.05.07,14.6,,3.7,52.8,997.9
2010.05.08,16.7,,2.7,49.9,999.1
2010.05.09,19,,2,45.8,998.6
2010.05.10,16.1,0.1,3,51.1,998.6
2010.05.11,12.9,0.4,2.2,60.4,1001.6
2010.05.12,13.8,,2.6,64.5,1004.6
2010.05.13,16,,1.6,54.8,1006
2010.05.14,18,,2.3,40.5,1008.4
2010.05.15,17,,2.5,49.4,1008.6
2010.05.16,18.2,,2.3,48,1008.3
2010.05.17,20.3,1,2.3,47.9,1005.3
2010.05.18,17.3,59,2.5,94.4,996
2010.05.19,17.1,0.5,2.8,82.5,996.6
2010.05.20,19.5,,2.7,65.6,1001.4
2010.05.21,22.1,,1.8,49.8,1002.3
2010.05.22,20.1,5.5,1.8,61.1,996.1
2010.05.23,16.1,21.5,4.7,78,985.1
2010.05.24,13.1,15.5,3.2,93.1,983.8
2010.05.25,14.9,0.5,1.7,85.6,990.9
2010.05.26,17.4,0.5,2.8,60.8,1001.8
2010.05.27,17.4,,2.5,53,1006.8
2010.05.28,17.3,,1.9,66.4,1005.1
2010.05.29,18.7,,1.7,63.1,1001.6
2010.05.30,18.9,,2.2,59.4,1001.4
2010.05.31,17.3,1.5,2.2,65.5,1004.1
2010.06.01,19.1,,2.1,45,1004.7
2010.06.02,21,,1.9,48.1,1006.8
2010.06.03,21.1,,2.7,57.5,1008.3
2010.06.04,22.3,,2.3,52,1006.1
2010.06.05,23.3,,2.4,50.1,1003.5
2010.06.06,24.9,,1.8,43.6,1002.6
2010.06.07,25.4,0.2,2,47,1004.1
2010.06.08,25.7,,2.1,34.1,1005
2010.06.09,26,,2.1,42.3,1004.1
2010.06.10,26.5,,1.8,46.8,1003.4
2010.06.11,25.6,0,2.2,44.3,1002.2
2010.06.12,17.9,71,2.5,91.5,1000.6
2010.06.13,22,18,1.8,81.3,998.2
2010.06.14,22.8,10.5,1.9,80.6,997.6
2010.06.15,24.4,,2,70.8,995.1
2010.06.16,22.3,0.5,2.4,75.3,996
2010.06.17,24,,1.6,73.1,996.5
2010.06.18,25.9,0.4,2.1,67.5,992.7
2010.06.19,23,4.5,2.2,79.1,994.1
2010.06.20,23,,2.5,74.9,993.5
2010.06.21,22.2,0,2.3,69,994.9
2010.06.22,21.6,,2.3,50.8,996.9
2010.06.23,23,,2,53.6,998
2010.06.24,24.4,,1.7,54.8,999.1
2010.06.25,26.7,,1.9,50.1,998.9
2010.06.26,24.8,3.5,2.7,59.9,996.1
2010.06.27,21.8,9.5,2.6,85.5,996.7
2010.06.28,24.6,,2.1,67.9,997
2010.06.29,23.9,0,1.8,74,997.1
2010.06.30,22.8,9.5,1.4,81.1,995.5
2010.07.01,26.1,,1.8,72.1,993.5
2010.07.02,24.9,58,1.7,89,989.8
2010.07.03,24.1,5.5,1.4,88.1,988.6
2010.07.04,26.5,,2.2,72,989.3
2010.07.05,26.1,,2.8,74.1,988.5
2010.07.06,26,,3.2,61.6,990.1
2010.07.07,25.6,,2.7,68,994.3
2010.07.08,24.7,0.1,1.9,64.6,998.8
2010.07.09,24.9,0.5,2.3,64.4,997.7
2010.07.10,25.6,0,1.5,64.6,998
2010.07.11,23.8,0.5,2.6,67.8,993.3
2010.07.12,25.1,,1.9,61.3,998.7
2010.07.13,26.1,1.5,2,67.5,998.1
2010.07.14,24.8,1,1.9,74,999.4
2010.07.15,26,,2.1,67.8,1001.4
2010.07.16,23.7,57,2,83.4,1001
2010.07.17,23.2,89.5,2.6,89.8,1002.5
2010.07.18,25.9,2,3.8,74,1001.9
2010.07.19,26.7,0,3.9,73.3,1003.6
2010.07.20,28.2,,2.3,68.1,1003.4
2010.07.21,27.8,0,3.6,68.5,1002.5
2010.07.22,27.1,0.5,4.7,74.3,1002.7
2010.07.23,24.4,4.5,2.6,84,1002.2
2010.07.24,25.6,1,2,80,1004.1
2010.07.25,26,0.5,2.7,77.6,1005.1
2010.07.26,25.4,16.5,2.9,80.4,1004.2
2010.07.27,26.9,,2.8,69.4,1001.6
2010.07.28,27,,2.2,69.6,993.5
2010.07.29,26.8,0.5,2.3,75.5,990.3
2010.07.30,27,0.1,2.7,74.9,994.2
2010.07.31,27,,3.6,77.3,995.5
2010.08.01,27.5,0,3.5,78.5,996.8
2010.08.02,27.3,25,2.3,77.3,996
2010.08.03,27.6,,1.8,59.4,996
2010.08.04,28.1,16.5,1.4,72.1,998.3
2010.08.05,29.2,0.5,2.9,74.5,1001.6
2010.08.06,28.3,3.5,3.8,76.3,1004.7
2010.08.07,26.2,83.5,2.2,86.4,1003.8
2010.08.08,27.3,,2,70.5,1000.8
2010.08.09,28.6,,1.9,62.9,998.8
2010.08.10,26.5,24.5,2.2,82.4,997.7
2010.08.11,28.2,2.5,2.6,73.9,991.6
2010.08.12,23.7,5.5,3,78.6,994.6
2010.08.13,26,62,2.1,85.9,992
2010.08.14,26.9,7,2.5,84.4,993.2
2010.08.15,26.6,49.5,4,80.5,995.2
